label,term,score,freq_cluster,freq_others,cov_cluster,cov_others,kind
cluster_0,suddenly deer,8.145361512849142,15,1,0.05136986301369863,0.0014124293785310734,NG2
cluster_0,auto body shop,7.982611892227482,28,4,0.0958904109589041,0.005649717514124294,NG3
cluster_0,clear but,7.935323155651627,10,0,0.03424657534246575,0.0,NG2
cluster_0,deer unexpectedly,7.935323155651627,10,0,0.03424657534246575,0.0,NG2
cluster_0,unfortunately collided,7.935323155651627,10,0,0.03424657534246575,0.0,NG2
cluster_0,local garage,7.9127486094377915,18,2,0.06164383561643835,0.002824858757062147,NG2
cluster_0,despite best,7.9127486094377915,18,2,0.06164383561643835,0.002824858757062147,NG2
cluster_0,shoulder and called,7.884780555417867,11,0,0.03767123287671233,0.0,NG3
cluster_0,across the highway,7.884780555417867,11,0,0.03767123287671233,0.0,NG3
cluster_0,abc auto,7.792129663613841,14,1,0.04794520547945205,0.0014124293785310734,NG2
cluster_0,called 911,7.553868952795422,33,8,0.11301369863013698,0.011299435028248588,NG2
cluster_0,across the road,7.431378080399048,22,3,0.07534246575342465,0.00423728813559322,NG3
cluster_0,darted onto,7.428916415307796,9,0,0.030821917808219176,0.0,NG2
cluster_0,was struck,7.428916415307796,9,0,0.030821917808219176,0.0,NG2
cluster_0,right side,7.428916415307796,9,0,0.0273972602739726,0.0,NG2
cluster_0,for columbus,7.428916415307796,9,0,0.030821917808219176,0.0,NG2
cluster_0,patch black,7.428916415307796,9,0,0.030821917808219176,0.0,NG2
cluster_0,towed local,7.423913366128915,13,1,0.04452054794520548,0.0014124293785310734,NG2
cluster_0,auto repairs,7.423913366128915,13,1,0.04452054794520548,0.0014124293785310734,NG2
cluster_0,immediately pulled,7.3870082824323084,32,8,0.1095890410958904,0.011299435028248588,NG2
cluster_0,from work along,7.381238608625282,66,20,0.22602739726027396,0.02824858757062147,NG3
cluster_0,impact caused,7.321929101161309,19,3,0.06506849315068493,0.00423728813559322,NG2
cluster_0,time react,7.321929101161309,19,3,0.06506849315068493,0.00423728813559322,NG2
cluster_0,front end,7.312972190931534,16,2,0.0547945205479452,0.002824858757062147,NG2
cluster_0,colliding with,7.312972190931534,16,2,0.0547945205479452,0.002824858757062147,NG2
cluster_0,took statement,7.312972190931534,16,2,0.0547945205479452,0.002824858757062147,NG2
cluster_0,despite best efforts,7.294515980470369,18,2,0.06164383561643835,0.002824858757062147,NG3
cluster_0,pulled over,7.279210377976313,67,26,0.22945205479452055,0.03672316384180791,NG2
cluster_0,best efforts brake,7.2199474195836695,14,1,0.04794520547945205,0.0014124293785310734,NG3
cluster_0,vehicle for,7.039199476733759,12,1,0.0410958904109589,0.0014124293785310734,NG2
cluster_0,front bumper,7.022969175357608,23,5,0.07876712328767123,0.007062146892655367,NG2
cluster_0,injured but,7.022969175357608,23,5,0.07876712328767123,0.007062146892655367,NG2
cluster_0,car sustained,7.022969175357608,23,5,0.07876712328767123,0.007062146892655367,NG2
cluster_0,over the shoulder,7.010420751877189,17,2,0.05821917808219178,0.002824858757062147,NG3
cluster_0,suddenly darted across,6.934060078652593,9,0,0.030821917808219176,0.0,NG3
cluster_0,exit for columbus,6.934060078652593,9,0,0.030821917808219176,0.0,NG3
cluster_0,light drizzle making,6.934060078652593,9,0,0.030821917808219176,0.0,NG3
cluster_0,was clear but,6.934060078652593,9,0,0.030821917808219176,0.0,NG3
cluster_0,with the animal,6.934060078652593,9,0,0.030821917808219176,0.0,NG3
cluster_0,patch black ice,6.934060078652593,9,0,0.030821917808219176,0.0,NG3
cluster_0,sun was,6.891034510946234,8,0,0.0273972602739726,0.0,NG2
cluster_0,get estimate,6.891034510946234,8,0,0.0273972602739726,0.0,NG2
cluster_0,shop smith,6.891034510946234,8,0,0.0273972602739726,0.0,NG2
cluster_0,responding officer,6.891034510946234,8,0,0.0273972602739726,0.0,NG2
cluster_0,wasn injured,6.891034510946234,8,0,0.0273972602739726,0.0,NG2
cluster_0,encountered unexpected,6.891034510946234,8,0,0.0273972602739726,0.0,NG2
cluster_0,joes auto,6.891034510946234,8,0,0.0273972602739726,0.0,NG2
cluster_0,swerved avoid hitting,6.865050009084999,13,1,0.04452054794520548,0.0014124293785310734,NG3
cluster_0,onto the road,6.865050009084999,13,1,0.04452054794520548,0.0014124293785310734,NG3
cluster_0,but car sustained,6.865050009084999,13,1,0.04452054794520548,0.0014124293785310734,NG3
cluster_0,sustained significant,6.798646673617656,22,5,0.07534246575342465,0.007062146892655367,NG2
cluster_0,police arrived shortly,6.716482929740842,16,2,0.0547945205479452,0.002824858757062147,NG3
cluster_0,local auto,6.667941677611412,14,2,0.04794520547945205,0.002824858757062147,NG2
cluster_0,along the a1m,6.65188051997311,27,6,0.09246575342465753,0.00847457627118644,NG3
cluster_0,when encountered,6.56822284077388,21,5,0.07191780821917808,0.007062146892655367,NG2
cluster_0,immediately pulled over,6.495300870697617,31,8,0.10616438356164383,0.011299435028248588,NG3
cluster_0,shop abc auto,6.494574255953201,12,1,0.0410958904109589,0.0014124293785310734,NG3
cluster_0,sustained significant damage,6.4928155697839705,21,4,0.07191780821917808,0.005649717514124294,NG3
cluster_0,year with light,6.4158474429863555,8,0,0.0273972602739726,0.0,NG3
cluster_0,body shop where,6.4158474429863555,8,0,0.0273972602739726,0.0,NG3
cluster_0,i71 ohio around,6.4158474429863555,8,0,0.0273972602739726,0.0,NG3
cluster_0,thankfully was wearing,6.4158474429863555,8,0,0.0273972602739726,0.0,NG3
cluster_0,road and despite,6.4158474429863555,8,0,0.0273972602739726,0.0,NG3
cluster_0,when car was,6.4158474429863555,8,0,0.0273972602739726,0.0,NG3
cluster_0,thankfully wasn injured,6.4158474429863555,8,0,0.0273972602739726,0.0,NG3
cluster_0,making the roads,6.4158474429863555,8,0,0.0273972602739726,0.0,NG3
cluster_0,impact caused significant,6.411898942783756,15,2,0.05136986301369863,0.002824858757062147,NG3
cluster_0,injured but car,6.411898942783756,15,2,0.05136986301369863,0.002824858757062147,NG3
cluster_0,officer arrived,6.331310093328621,20,5,0.0684931506849315,0.007062146892655367,NG2
cluster_0,struck another,6.316922283620855,7,0,0.023972602739726026,0.0,NG2
cluster_0,after pulling,6.316922283620855,7,0,0.023972602739726026,0.0,NG2
cluster_0,unexpectedly darted,6.316922283620855,7,0,0.023972602739726026,0.0,NG2
cluster_0,i71 north,6.316922283620855,7,0,0.023972602739726026,0.0,NG2
cluster_0,guardrail immediately,6.316922283620855,7,0,0.023972602739726026,0.0,NG2
cluster_0,damage car,6.308747515141896,22,6,0.07191780821917808,0.00847457627118644,NG2
cluster_0,just past,6.304247277620191,24,7,0.0821917808219178,0.009887005649717515,NG2
cluster_0,drizzle making,6.212917117396414,10,1,0.03424657534246575,0.0014124293785310734,NG2
cluster_0,year with,6.212917117396414,10,1,0.03424657534246575,0.0014124293785310734,NG2
cluster_0,ended colliding,6.212917117396414,10,1,0.03424657534246575,0.0014124293785310734,NG2
cluster_0,not injured,6.212917117396414,10,1,0.03424657534246575,0.0014124293785310734,NG2
cluster_0,vehicle was,6.181527671491761,15,3,0.05136986301369863,0.00423728813559322,NG2
cluster_0,ohio when,6.113973047983509,17,4,0.05821917808219178,0.005649717514124294,NG2
cluster_0,visibility was,6.08748148181205,19,5,0.06506849315068493,0.007062146892655367,NG2
cluster_0,past the exit,6.014262042487322,19,4,0.06506849315068493,0.005649717514124294,NG3
cluster_0,surrounding area,5.969153811277666,12,2,0.0410958904109589,0.002824858757062147,NG2
cluster_0,arrived shortly,5.910418198033502,51,25,0.17465753424657535,0.03531073446327684,NG2
cluster_0,arrived shortly thereafter,5.884974792273174,16,3,0.0547945205479452,0.00423728813559322,NG3
cluster_0,into the guardrail,5.863478583437701,7,0,0.023972602739726026,0.0,NG3
cluster_0,wasn injured but,5.863478583437701,7,0,0.023972602739726026,0.0,NG3
cluster_0,after pulling over,5.863478583437701,7,0,0.023972602739726026,0.0,NG3
cluster_0,smith auto body,5.863478583437701,7,0,0.023972602739726026,0.0,NG3
cluster_0,hitting the animal,5.863478583437701,7,0,0.023972602739726026,0.0,NG3
cluster_0,roe deer,5.836265230311407,18,5,0.06164383561643835,0.007062146892655367,NG2
cluster_0,repair estimate,5.836265230311407,18,5,0.05821917808219178,0.007062146892655367,NG2
cluster_0,onto the highway,5.767030141532756,13,2,0.04452054794520548,0.002824858757062147,NG3
cluster_0,january 2023 was,5.767030141532756,13,2,0.04452054794520548,0.002824858757062147,NG3
cluster_0,police arrived within,5.767030141532756,13,2,0.04452054794520548,0.002824858757062147,NG3
cluster_0,deer that,5.766822067689584,9,1,0.030821917808219176,0.0014124293785310734,NG2
cluster_0,black ice,5.766822067689584,9,1,0.030821917808219176,0.0014124293785310734,NG2
cluster_0,i71 just,5.7006306046606365,6,0,0.02054794520547945,0.0,NG2
cluster_0,maintaining safe,5.7006306046606365,6,0,0.02054794520547945,0.0,NG2
cluster_0,suddenly encountered,5.7006306046606365,6,0,0.02054794520547945,0.0,NG2
cluster_0,front vehicle,5.7006306046606365,6,0,0.02054794520547945,0.0,NG2
cluster_0,skidded into,5.7006306046606365,6,0,0.02054794520547945,0.0,NG2
cluster_0,left side,5.7006306046606365,6,0,0.02054794520547945,0.0,NG2
cluster_0,right front,5.7006306046606365,6,0,0.02054794520547945,0.0,NG2
cluster_0,road slammed,5.7006306046606365,6,0,0.02054794520547945,0.0,NG2
cluster_0,ended colliding with,5.7001041452897505,10,1,0.03424657534246575,0.0014124293785310734,NG3
cluster_0,time year with,5.7001041452897505,10,1,0.03424657534246575,0.0014124293785310734,NG3
cluster_0,bumper and hood,5.7001041452897505,10,1,0.03424657534246575,0.0014124293785310734,NG3
cluster_0,collided with,5.5991514211739855,41,20,0.1404109589041096,0.02824858757062147,NG2
cluster_0,a1m when,5.596227146955337,11,2,0.03767123287671233,0.002824858757062147,NG2
cluster_0,front car,5.596227146955337,11,2,0.03767123287671233,0.002824858757062147,NG2
cluster_0,shortly thereafter,5.577138349417081,17,5,0.05821917808219178,0.007062146892655367,NG2
cluster_0,had car,5.5468360044201255,13,3,0.04452054794520548,0.00423728813559322,NG2
cluster_0,report the accident,5.437808818037411,21,6,0.07191780821917808,0.00847457627118644,NG3
cluster_0,best efforts,5.374471063762599,18,6,0.06164383561643835,0.00847457627118644,NG2
cluster_0,about minutes,5.29688933953964,21,8,0.07191780821917808,0.011299435028248588,NG2
cluster_0,pulling over,5.2950041457380514,8,1,0.0273972602739726,0.0014124293785310734,NG2
cluster_0,icy conditions,5.2950041457380514,8,1,0.0273972602739726,0.0014124293785310734,NG2
cluster_0,dashed across,5.2950041457380514,8,1,0.0273972602739726,0.0014124293785310734,NG2
cluster_0,ohio around,5.2950041457380514,8,1,0.0273972602739726,0.0014124293785310734,NG2
cluster_0,officer smith,5.2950041457380514,8,1,0.0273972602739726,0.0014124293785310734,NG2
cluster_0,530 when,5.2950041457380514,8,1,0.0273972602739726,0.0014124293785310734,NG2
cluster_0,arrived within about,5.271965731034382,9,1,0.030821917808219176,0.0014124293785310734,NG3
cluster_0,animal the impact,5.271493921638006,6,0,0.02054794520547945,0.0,NG3
cluster_0,joes auto body,5.271493921638006,6,0,0.02054794520547945,0.0,NG3
cluster_0,shop smith auto,5.271493921638006,6,0,0.02054794520547945,0.0,NG3
cluster_0,january 2023 while,5.271493921638006,6,0,0.02054794520547945,0.0,NG3
cluster_0,visibility was good,5.271493921638006,6,0,0.02054794520547945,0.0,NG3
cluster_0,struck another vehicle,5.271493921638006,6,0,0.02054794520547945,0.0,NG3
cluster_0,when suddenly deer,5.271493921638006,6,0,0.02054794520547945,0.0,NG3
cluster_0,after and filed,5.271493921638006,6,0,0.02054794520547945,0.0,NG3
cluster_0,get estimate for,5.271493921638006,6,0,0.02054794520547945,0.0,NG3
cluster_0,called the ontario,5.271493921638006,6,0,0.02054794520547945,0.0,NG3
cluster_0,car was struck,5.271493921638006,6,0,0.02054794520547945,0.0,NG3
cluster_0,hit patch black,5.271493921638006,6,0,0.02054794520547945,0.0,NG3
cluster_0,approached the exit,5.228519028225634,22,7,0.07534246575342465,0.009887005649717515,NG3
cluster_0,401 just,5.209944329374884,12,3,0.0410958904109589,0.00423728813559322,NG2
cluster_0,within about,5.205374174001428,10,2,0.03424657534246575,0.002824858757062147,NG2
cluster_0,vehicle which,5.205374174001428,10,2,0.03424657534246575,0.002824858757062147,NG2
cluster_0,february 2023 was,5.066895671499252,11,2,0.03767123287671233,0.002824858757062147,NG3
cluster_0,had car towed,5.066895671499252,11,2,0.03767123287671233,0.002824858757062147,NG3
cluster_0,despite efforts,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,repairs where,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,3200 have,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,vehicles were,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,safe distance,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,slippery was,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,401 heading,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,had comprehensive,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,bit slippery,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,when deer,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,noticed roe,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,struck deer,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,road despite,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,sustained considerable,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,a1m heading,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,impact area,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,couldnt avoid,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,for highway,5.034601089915779,5,0,0.017123287671232876,0.0,NG2
cluster_0,over safely,5.032758516650515,15,5,0.05136986301369863,0.007062146892655367,NG2
cluster_0,ontario 401,4.99313952560019,31,16,0.10616438356164383,0.022598870056497175,NG2
cluster_0,immediately called 911,4.989864768423051,19,6,0.06506849315068493,0.00847457627118644,NG3
cluster_0,car was,4.983202812604477,24,11,0.07191780821917808,0.015536723163841809,NG2
cluster_0,significant damage,4.86331624701661,50,32,0.17123287671232876,0.04519774011299435,NG2
cluster_0,brakes but,4.858337200066936,11,3,0.03767123287671233,0.00423728813559322,NG2
cluster_0,around 430,4.858337200066936,11,3,0.03767123287671233,0.00423728813559322,NG2
cluster_0,encountered sudden,4.858337200066936,11,3,0.03767123287671233,0.00423728813559322,NG2
cluster_0,weather was typical,4.819817077778173,8,1,0.0273972602739726,0.0014124293785310734,NG3
cluster_0,was typical for,4.819817077778173,8,1,0.0273972602739726,0.0014124293785310734,NG3
cluster_2,stolen items,9.58100443882161,14,0,0.07058823529411765,0.0,NG2
cluster_2,that pipe had,9.528825572518144,22,1,0.12941176470588237,0.0012048192771084338,NG3
cluster_2,that pipe,9.169298338067017,35,5,0.20588235294117646,0.006024096385542169,NG2
cluster_2,documented the damage,9.049796620565523,14,0,0.08235294117647059,0.0,NG3
cluster_2,fire department,8.74191977181676,12,0,0.06470588235294118,0.0,NG2
cluster_2,2023 severe,8.74191977181676,12,0,0.07058823529411765,0.0,NG2
cluster_2,pipe had burst,8.719440171088522,24,2,0.1411764705882353,0.0024096385542168677,NG3
cluster_2,pipe had,8.647746065128485,32,5,0.18235294117647058,0.006024096385542169,NG2
cluster_2,had burst,8.290215519823661,36,7,0.21176470588235294,0.008433734939759036,NG2
cluster_2,damage with,8.009517464319718,15,1,0.08823529411764706,0.0012048192771084338,NG2
cluster_2,abc plumbing,7.816179364297878,10,0,0.058823529411764705,0.0,NG2
cluster_2,main water,7.816179364297878,10,0,0.058823529411764705,0.0,NG2
cluster_2,missing including,7.816179364297878,10,0,0.058823529411764705,0.0,NG2
cluster_2,local fire,7.816179364297878,10,0,0.058823529411764705,0.0,NG2
cluster_2,severe thunderstorm,7.816179364297878,10,0,0.058823529411764705,0.0,NG2
cluster_2,water supply,7.689218835894788,21,3,0.12352941176470589,0.0036144578313253013,NG2
cluster_2,plumber who arrived,7.557062427773392,23,3,0.13529411764705881,0.0036144578313253013,NG3
cluster_2,plumbing who arrived,7.466694409793864,15,1,0.08823529411764706,0.0012048192771084338,NG3
cluster_2,damage the roof,7.340089337163384,10,0,0.058823529411764705,0.0,NG3
cluster_2,local fire department,7.340089337163384,10,0,0.058823529411764705,0.0,NG3
cluster_2,off the main,7.340089337163384,10,0,0.058823529411764705,0.0,NG3
cluster_2,burst due,7.174387568572811,16,2,0.09411764705882353,0.0024096385542168677,NG2
cluster_2,had burst due,7.127984564892717,14,1,0.08235294117647059,0.0012048192771084338,NG3
cluster_2,had fallen,6.912664624457884,12,1,0.07058823529411765,0.0012048192771084338,NG2
cluster_2,were missing including,6.854525276838087,9,0,0.052941176470588235,0.0,NG3
cluster_2,main water supply,6.854525276838087,9,0,0.052941176470588235,0.0,NG3
cluster_2,had flooded due,6.854525276838087,9,0,0.052941176470588235,0.0,NG3
cluster_2,that large,6.780632489237555,8,0,0.047058823529411764,0.0,NG2
cluster_2,contacted local plumbing,6.775227806050656,13,1,0.07647058823529412,0.0012048192771084338,NG3
cluster_2,arrived the same,6.775227806050656,13,1,0.07647058823529412,0.0012048192771084338,NG3
cluster_2,affected areas,6.746667587590759,20,4,0.11764705882352941,0.004819277108433735,NG2
cluster_2,plumbing who,6.746667587590759,20,4,0.11764705882352941,0.004819277108433735,NG2
cluster_2,plumbing service,6.629828635610248,17,3,0.09411764705882353,0.0036144578313253013,NG2
cluster_2,local plumbing,6.629828635610248,17,3,0.1,0.0036144578313253013,NG2
cluster_2,discovered that pipe,6.62061337799589,16,2,0.09411764705882353,0.0024096385542168677,NG3
cluster_2,water leaking,6.535004397146377,14,2,0.08235294117647059,0.0024096385542168677,NG2
cluster_2,forced open,6.513243017306825,11,1,0.06470588235294118,0.0012048192771084338,NG2
cluster_2,including laptop,6.513243017306825,11,1,0.06470588235294118,0.0012048192771084338,NG2
cluster_2,additionally filed,6.3428794311051435,16,3,0.09411764705882353,0.0036144578313253013,NG2
cluster_2,missing including laptop,6.339473945315376,8,0,0.047058823529411764,0.0,NG3
cluster_2,list the stolen,6.339473945315376,8,0,0.047058823529411764,0.0,NG3
cluster_2,damage with photographs,6.339473945315376,8,0,0.047058823529411764,0.0,NG3
cluster_2,local plumbing service,6.317925254952618,15,2,0.08823529411764706,0.0024096385542168677,NG3
cluster_2,from work find,6.317925254952618,15,2,0.08823529411764706,0.0024096385542168677,NG3
cluster_2,pieces jewelry,6.211571981378389,7,0,0.041176470588235294,0.0,NG2
cluster_2,plumber abc,6.211571981378389,7,0,0.041176470588235294,0.0,NG2
cluster_2,insurance purposes,6.211571981378389,7,0,0.041176470588235294,0.0,NG2
cluster_2,neighborhood columbus,6.211571981378389,7,0,0.041176470588235294,0.0,NG2
cluster_2,items were,6.093773326042665,10,1,0.058823529411764705,0.0012048192771084338,NG2
cluster_2,flooded due,6.093773326042665,10,1,0.058823529411764705,0.0012048192771084338,NG2
cluster_2,work find,6.045683622962336,15,3,0.08823529411764706,0.0036144578313253013,NG2
cluster_2,front door,5.972796065171064,17,4,0.1,0.004819277108433735,NG2
cluster_2,abc plumbing who,5.7905997453654905,7,0,0.041176470588235294,0.0,NG3
cluster_2,front door had,5.7905997453654905,7,0,0.041176470588235294,0.0,NG3
cluster_2,plumber abc plumbing,5.7905997453654905,7,0,0.041176470588235294,0.0,NG3
cluster_2,work was completed,5.7905997453654905,7,0,0.041176470588235294,0.0,NG3
cluster_2,local plumber abc,5.7905997453654905,7,0,0.041176470588235294,0.0,NG3
cluster_2,turned off,5.737380327475999,14,3,0.08235294117647059,0.0036144578313253013,NG2
cluster_2,water leaking from,5.677207938498413,13,2,0.07647058823529412,0.0024096385542168677,NG3
cluster_2,who arrived within,5.677207938498413,13,2,0.07647058823529412,0.0024096385542168677,NG3
cluster_2,local plumber,5.66139747304043,43,20,0.2529411764705882,0.024096385542168676,NG2
cluster_2,been forced,5.651850209855486,9,1,0.052941176470588235,0.0012048192771084338,NG2
cluster_2,additionally filed police,5.617683298908172,10,1,0.058823529411764705,0.0012048192771084338,NG3
cluster_2,arrived within hour,5.617683298908172,10,1,0.058823529411764705,0.0012048192771084338,NG3
cluster_2,home january,5.600927644311861,6,0,0.03529411764705882,0.0,NG2
cluster_2,shut off,5.600927644311861,6,0,0.03529411764705882,0.0,NG2
cluster_2,fallen onto,5.600927644311861,6,0,0.03529411764705882,0.0,NG2
cluster_2,thankfully home,5.600927644311861,6,0,0.03529411764705882,0.0,NG2
cluster_2,that front,5.600927644311861,6,0,0.03529411764705882,0.0,NG2
cluster_2,bathroom had,5.600927644311861,6,0,0.03529411764705882,0.0,NG2
cluster_2,advised document,5.600927644311861,6,0,0.03529411764705882,0.0,NG2
cluster_2,local news,5.600927644311861,6,0,0.03529411764705882,0.0,NG2
cluster_2,upon entering,5.473245548791719,11,2,0.06470588235294118,0.0024096385542168677,NG2
cluster_2,immediately took,5.416993151706473,13,3,0.07647058823529412,0.0036144578313253013,NG2
cluster_2,that several,5.413470335738826,15,4,0.08823529411764706,0.004819277108433735,NG2
cluster_2,burst pipe,5.370380771979867,27,11,0.1588235294117647,0.01325301204819277,NG2
cluster_2,plumber who,5.271560612473487,28,12,0.16470588235294117,0.014457831325301205,NG2
cluster_2,filed police,5.23602393392423,61,36,0.3588235294117647,0.043373493975903614,NG2
cluster_2,restoration company,5.224349521109201,23,9,0.12941176470588237,0.00963855421686747,NG2
cluster_2,that front door,5.202521780619796,6,0,0.03529411764705882,0.0,NG3
cluster_2,plumbing services who,5.202521780619796,6,0,0.03529411764705882,0.0,NG3
cluster_2,that several items,5.202521780619796,6,0,0.03529411764705882,0.0,NG3
cluster_2,damage the plumber,5.202521780619796,6,0,0.03529411764705882,0.0,NG3
cluster_2,had fallen onto,5.202521780619796,6,0,0.03529411764705882,0.0,NG3
cluster_2,record the incident,5.202521780619796,6,0,0.03529411764705882,0.0,NG3
cluster_2,been forced open,5.192430929219876,9,1,0.052941176470588235,0.0012048192771084338,NG3
cluster_2,homeowners insurance policy,5.192430929219876,9,1,0.052941176470588235,0.0012048192771084338,NG3
cluster_2,had been forced,5.192430929219876,9,1,0.052941176470588235,0.0012048192771084338,NG3
cluster_2,had burst causing,5.192430929219876,9,1,0.052941176470588235,0.0012048192771084338,NG3
cluster_2,items were missing,5.192430929219876,9,1,0.052941176470588235,0.0012048192771084338,NG3
cluster_2,supply and called,5.192430929219876,9,1,0.052941176470588235,0.0012048192771084338,NG3
cluster_2,found that pipe,5.192430929219876,9,1,0.052941176470588235,0.0012048192771084338,NG3
cluster_2,work around,5.188988505919173,32,15,0.18823529411764706,0.018072289156626505,NG2
cluster_2,documentation purposes,5.1846021240293725,8,1,0.047058823529411764,0.0012048192771084338,NG2
cluster_2,further damage,5.170934533816991,16,5,0.08823529411764706,0.006024096385542169,NG2
cluster_2,within hour,5.086230382647679,10,2,0.058823529411764705,0.0024096385542168677,NG2
cluster_2,due burst,5.08340947709901,12,3,0.07058823529411765,0.0036144578313253013,NG2
cluster_2,with photographs,5.08340947709901,12,3,0.07058823529411765,0.0036144578313253013,NG2
cluster_2,january 2023 returned,4.9818199214762435,11,2,0.06470588235294118,0.0024096385542168677,NG3
cluster_2,2023 returned,4.950828573649607,59,37,0.34705882352941175,0.04457831325301205,NG2
cluster_2,after discovering,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,inspecting further,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,items along,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,formal record,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,thunderstorm swept,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,hour assess,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,restoration who,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,damage caused,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,began work,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,garage causing,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,materials used,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,incident with,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,slightly ajar,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,covers water,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,water level,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,morning when,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,local water,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,could hear,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,included timestamps,4.941300557756163,5,0,0.029411764705882353,0.0,NG2
cluster_2,found that,4.78484639776918,28,14,0.1588235294117647,0.016867469879518072,NG2
