label,term,score,freq_cluster,freq_others,cov_cluster,cov_others,kind
cluster_0,suddenly deer,8.145361512849142,15,1,0.05136986301369863,0.0014124293785310734,NG2
cluster_0,auto body shop,7.982611892227482,28,4,0.0958904109589041,0.005649717514124294,NG3
cluster_0,clear but,7.935323155651627,10,0,0.03424657534246575,0.0,NG2
cluster_0,deer unexpectedly,7.935323155651627,10,0,0.03424657534246575,0.0,NG2
cluster_0,unfortunately collided,7.935323155651627,10,0,0.03424657534246575,0.0,NG2
cluster_0,local garage,7.9127486094377915,18,2,0.06164383561643835,0.002824858757062147,NG2
cluster_0,despite best,7.9127486094377915,18,2,0.06164383561643835,0.002824858757062147,NG2
cluster_0,shoulder and called,7.884780555417867,11,0,0.03767123287671233,0.0,NG3
cluster_0,across the highway,7.884780555417867,11,0,0.03767123287671233,0.0,NG3
cluster_0,abc auto,7.792129663613841,14,1,0.04794520547945205,0.0014124293785310734,NG2
cluster_0,called 911,7.553868952795422,33,8,0.11301369863013698,0.011299435028248588,NG2
cluster_0,across the road,7.431378080399048,22,3,0.07534246575342465,0.00423728813559322,NG3
cluster_0,darted onto,7.428916415307796,9,0,0.030821917808219176,0.0,NG2
cluster_0,was struck,7.428916415307796,9,0,0.030821917808219176,0.0,NG2
cluster_0,right side,7.428916415307796,9,0,0.0273972602739726,0.0,NG2
cluster_0,for columbus,7.428916415307796,9,0,0.030821917808219176,0.0,NG2
cluster_0,patch black,7.428916415307796,9,0,0.030821917808219176,0.0,NG2
cluster_0,towed local,7.423913366128915,13,1,0.04452054794520548,0.0014124293785310734,NG2
cluster_0,auto repairs,7.423913366128915,13,1,0.04452054794520548,0.0014124293785310734,NG2
cluster_0,immediately pulled,7.3870082824323084,32,8,0.1095890410958904,0.011299435028248588,NG2
cluster_0,from work along,7.381238608625282,66,20,0.22602739726027396,0.02824858757062147,NG3
cluster_2,stolen items,9.58100443882161,14,0,0.07058823529411765,0.0,NG2
cluster_2,that pipe had,9.528825572518144,22,1,0.12941176470588237,0.0012048192771084338,NG3
cluster_2,that pipe,9.169298338067017,35,5,0.20588235294117646,0.006024096385542169,NG2
cluster_2,documented the damage,9.049796620565523,14,0,0.08235294117647059,0.0,NG3
cluster_2,fire department,8.74191977181676,12,0,0.06470588235294118,0.0,NG2
cluster_2,2023 severe,8.74191977181676,12,0,0.07058823529411765,0.0,NG2
cluster_2,pipe had burst,8.719440171088522,24,2,0.1411764705882353,0.0024096385542168677,NG3
cluster_2,pipe had,8.647746065128485,32,5,0.18235294117647058,0.006024096385542169,NG2
cluster_2,had burst,8.290215519823661,36,7,0.21176470588235294,0.008433734939759036,NG2
cluster_2,damage with,8.009517464319718,15,1,0.08823529411764706,0.0012048192771084338,NG2
cluster_2,missing including,7.816179364297878,10,0,0.058823529411764705,0.0,NG2
cluster_2,severe thunderstorm,7.816179364297878,10,0,0.058823529411764705,0.0,NG2
cluster_2,local fire,7.816179364297878,10,0,0.058823529411764705,0.0,NG2
cluster_2,main water,7.816179364297878,10,0,0.058823529411764705,0.0,NG2
cluster_2,abc plumbing,7.816179364297878,10,0,0.058823529411764705,0.0,NG2
cluster_2,water supply,7.689218835894788,21,3,0.12352941176470589,0.0036144578313253013,NG2
cluster_2,plumber who arrived,7.557062427773392,23,3,0.13529411764705881,0.0036144578313253013,NG3
cluster_2,plumbing who arrived,7.466694409793864,15,1,0.08823529411764706,0.0012048192771084338,NG3
cluster_2,damage the roof,7.340089337163384,10,0,0.058823529411764705,0.0,NG3
cluster_2,local fire department,7.340089337163384,10,0,0.058823529411764705,0.0,NG3
cluster_2,off the main,7.340089337163384,10,0,0.058823529411764705,0.0,NG3
cluster_2,burst due,7.174387568572811,16,2,0.09411764705882353,0.0024096385542168677,NG2
cluster_2,had burst due,7.127984564892717,14,1,0.08235294117647059,0.0012048192771084338,NG3
cluster_2,had fallen,6.912664624457884,12,1,0.07058823529411765,0.0012048192771084338,NG2
cluster_2,were missing including,6.854525276838087,9,0,0.052941176470588235,0.0,NG3
cluster_2,main water supply,6.854525276838087,9,0,0.052941176470588235,0.0,NG3
cluster_2,had flooded due,6.854525276838087,9,0,0.052941176470588235,0.0,NG3
cluster_2,that large,6.780632489237555,8,0,0.047058823529411764,0.0,NG2
cluster_2,contacted local plumbing,6.775227806050656,13,1,0.07647058823529412,0.0012048192771084338,NG3
cluster_2,arrived the same,6.775227806050656,13,1,0.07647058823529412,0.0012048192771084338,NG3
cluster_2,affected areas,6.746667587590759,20,4,0.11764705882352941,0.004819277108433735,NG2
cluster_2,plumbing who,6.746667587590759,20,4,0.11764705882352941,0.004819277108433735,NG2
cluster_2,plumbing service,6.629828635610248,17,3,0.09411764705882353,0.0036144578313253013,NG2
cluster_2,local plumbing,6.629828635610248,17,3,0.1,0.0036144578313253013,NG2
cluster_2,discovered that pipe,6.62061337799589,16,2,0.09411764705882353,0.0024096385542168677,NG3
cluster_2,water leaking,6.535004397146377,14,2,0.08235294117647059,0.0024096385542168677,NG2
cluster_2,forced open,6.513243017306825,11,1,0.06470588235294118,0.0012048192771084338,NG2
cluster_2,including laptop,6.513243017306825,11,1,0.06470588235294118,0.0012048192771084338,NG2
cluster_2,additionally filed,6.3428794311051435,16,3,0.09411764705882353,0.0036144578313253013,NG2
cluster_2,list the stolen,6.339473945315376,8,0,0.047058823529411764,0.0,NG3
cluster_2,damage with photographs,6.339473945315376,8,0,0.047058823529411764,0.0,NG3
cluster_2,missing including laptop,6.339473945315376,8,0,0.047058823529411764,0.0,NG3
cluster_2,local plumbing service,6.317925254952618,15,2,0.08823529411764706,0.0024096385542168677,NG3
cluster_2,from work find,6.317925254952618,15,2,0.08823529411764706,0.0024096385542168677,NG3
cluster_2,pieces jewelry,6.211571981378389,7,0,0.041176470588235294,0.0,NG2
cluster_2,plumber abc,6.211571981378389,7,0,0.041176470588235294,0.0,NG2
cluster_2,insurance purposes,6.211571981378389,7,0,0.041176470588235294,0.0,NG2
cluster_2,neighborhood columbus,6.211571981378389,7,0,0.041176470588235294,0.0,NG2
cluster_2,items were,6.093773326042665,10,1,0.058823529411764705,0.0012048192771084338,NG2
cluster_2,flooded due,6.093773326042665,10,1,0.058823529411764705,0.0012048192771084338,NG2
cluster_3,shop had,6.850001388625042,7,0,0.05825242718446602,0.0,NG2
cluster_3,shop that had,6.810059696121881,8,0,0.07766990291262135,0.0,NG3
cluster_3,when suddenly lost,6.230659726658095,13,2,0.1262135922330097,0.002229654403567447,NG3
cluster_3,suddenly lost control,6.222607665333029,20,5,0.1941747572815534,0.005574136008918618,NG3
cluster_3,car body,6.205133807192214,6,0,0.05825242718446602,0.0,NG2
cluster_3,didn see,6.205133807192214,6,0,0.05825242718446602,0.0,NG2
cluster_3,suddenly lost,6.192005105334426,20,7,0.1941747572815534,0.007803790412486065,NG2
cluster_3,upgraded insurance,5.8536452665548175,8,1,0.07766990291262135,0.0011148272017837235,NG2
cluster_3,upgraded coverage,5.643357216403658,22,10,0.21359223300970873,0.011148272017837236,NG2
cluster_3,car body shop,5.6275030601942335,6,0,0.05825242718446602,0.0,NG3
cluster_3,took car body,5.6275030601942335,6,0,0.05825242718446602,0.0,NG3
cluster_3,avoid what,5.506707606189396,5,0,0.04854368932038835,0.0,NG2
cluster_3,was deer,5.506707606189396,5,0,0.04854368932038835,0.0,NG2
cluster_3,see any,5.506707606189396,5,0,0.04854368932038835,0.0,NG2
cluster_3,shop that,5.348409175145677,18,8,0.17475728155339806,0.008918617614269788,NG2
cluster_3,able reach,5.327001367787425,7,1,0.06796116504854369,0.0011148272017837235,NG2
cluster_3,any photos,5.327001367787425,7,1,0.06796116504854369,0.0011148272017837235,NG2
cluster_3,they issued,5.327001367787425,7,1,0.06796116504854369,0.0011148272017837235,NG2
cluster_3,avoid what thought,4.9661694326172015,5,0,0.04854368932038835,0.0,NG3
cluster_3,shop had used,4.9661694326172015,5,0,0.04854368932038835,0.0,NG3
cluster_3,around when suddenly,4.9661694326172015,5,0,0.04854368932038835,0.0,NG3
cluster_3,from friends,4.908279854360943,11,4,0.0970873786407767,0.004459308807134894,NG2
cluster_3,just upgraded coverage,4.7681358433890715,11,3,0.10679611650485436,0.0033444816053511705,NG3
cluster_3,take any,4.763774765437611,6,1,0.05825242718446602,0.0011148272017837235,NG2
cluster_3,accident but,4.763774765437611,6,1,0.05825242718446602,0.0011148272017837235,NG2
cluster_3,whole thing,4.763774765437611,6,1,0.05825242718446602,0.0011148272017837235,NG2
cluster_3,they quoted,4.763774765437611,6,1,0.05825242718446602,0.0011148272017837235,NG2
cluster_3,include comprehensive,4.763774765437611,6,1,0.05825242718446602,0.0011148272017837235,NG2
cluster_3,them cash,4.74380208508459,4,0,0.038834951456310676,0.0,NG2
cluster_3,towed body,4.74380208508459,4,0,0.038834951456310676,0.0,NG2
cluster_3,hit something,4.74380208508459,4,0,0.038834951456310676,0.0,NG2
cluster_3,that ive,4.74380208508459,4,0,0.038834951456310676,0.0,NG2
cluster_3,they havent,4.74380208508459,4,0,0.038834951456310676,0.0,NG2
cluster_3,scene but,4.74380208508459,4,0,0.038834951456310676,0.0,NG2
cluster_3,been able reach,4.716652652283857,7,1,0.06796116504854369,0.0011148272017837235,NG3
cluster_3,they issued report,4.716652652283857,7,1,0.06796116504854369,0.0011148272017837235,NG3
cluster_3,shop used,4.686492496918545,9,3,0.08737864077669903,0.0033444816053511705,NG2
cluster_3,were handwritten,4.53889520547969,10,4,0.0970873786407767,0.004459308807134894,NG2
cluster_3,just upgraded,4.5342900392141825,16,9,0.1553398058252427,0.010033444816053512,NG2
cluster_3,into guardrail,4.436103466999875,7,2,0.06796116504854369,0.002229654403567447,NG2
cluster_3,home from friends,4.403124577580577,10,3,0.0970873786407767,0.0033444816053511705,NG3
cluster_3,control car,4.257614901346635,8,3,0.07766990291262135,0.0033444816053511705,NG2
cluster_3,crashed into,4.257614901346635,8,3,0.07766990291262135,0.0033444816053511705,NG2
cluster_3,nearby but they,4.2460841450001485,4,0,0.038834951456310676,0.0,NG3
cluster_3,recently upgraded insurance,4.2460841450001485,4,0,0.038834951456310676,0.0,NG3
cluster_3,paid them cash,4.2460841450001485,4,0,0.038834951456310676,0.0,NG3
cluster_3,vehicle and crashed,4.2460841450001485,4,0,0.038834951456310676,0.0,NG3
cluster_3,thought was deer,4.2460841450001485,4,0,0.038834951456310676,0.0,NG3
cluster_3,madrid when car,4.2460841450001485,4,0,0.038834951456310676,0.0,NG3
cluster_3,can help but,4.2460841450001485,4,0,0.038834951456310676,0.0,NG3
cluster_4,handwritten invoice,7.998900537633419,20,3,0.22988505747126436,0.0032858707557502738,NG2
cluster_4,damage but they,6.639801853054961,8,0,0.09195402298850575,0.0,NG3
cluster_4,damage but,6.597068849246293,27,9,0.28735632183908044,0.009857612267250822,NG2
cluster_4,contractor had,6.545959638841551,10,1,0.11494252873563218,0.001095290251916758,NG2
cluster_4,called local contractor,6.44974095246727,17,3,0.19540229885057472,0.0032858707557502738,NG3
cluster_4,him cash,6.088202787517541,9,1,0.10344827586206896,0.001095290251916758,NG2
cluster_4,have come from,6.077185401701571,7,0,0.08045977011494253,0.0,NG3
cluster_4,when checked,5.979330190537595,6,0,0.06896551724137931,0.0,NG2
cluster_4,damage seemed,5.979330190537595,6,0,0.06896551724137931,0.0,NG2
cluster_4,handwritten estimate,5.9717702290277686,17,5,0.19540229885057472,0.00547645125958379,NG2
cluster_4,out neighbor,5.538416695446565,10,2,0.11494252873563218,0.002190580503833516,NG2
cluster_4,paid him cash,5.505190215488749,9,1,0.10344827586206896,0.001095290251916758,NG3
cluster_4,done work,5.305501662429912,13,4,0.14942528735632185,0.004381161007667032,NG2
cluster_4,amount water,5.2954039746448105,5,0,0.05747126436781609,0.0,NG2
cluster_4,provided handwritten,5.251351841755829,16,6,0.1839080459770115,0.0065717415115005475,NG2
cluster_4,increased home,5.202107539069792,11,3,0.12643678160919541,0.0032858707557502738,NG2
cluster_4,recently increased,5.11772906977455,14,5,0.16091954022988506,0.00547645125958379,NG2
cluster_4,had similar,5.0884078578375656,7,1,0.08045977011494253,0.001095290251916758,NG2
cluster_4,but didnt,5.0884078578375656,7,1,0.06896551724137931,0.001095290251916758,NG2
cluster_4,had worked,5.0884078578375656,7,1,0.08045977011494253,0.001095290251916758,NG2
cluster_4,have come,5.0884078578375656,7,1,0.08045977011494253,0.001095290251916758,NG2
cluster_4,neighbor who,4.940307090748627,19,9,0.21839080459770116,0.009857612267250822,NG2
cluster_4,home insurance coverage,4.921999536687732,12,3,0.13793103448275862,0.0032858707557502738,NG3
cluster_4,paid him,4.823553600586339,10,3,0.11494252873563218,0.0032858707557502738,NG2
cluster_4,had done,4.823553600586339,10,3,0.11494252873563218,0.0032858707557502738,NG2
cluster_4,before and came,4.822284863144288,5,0,0.05747126436781609,0.0,NG3
cluster_4,out neighbor who,4.822284863144288,5,0,0.05747126436781609,0.0,NG3
cluster_4,neighbor who has,4.822284863144288,5,0,0.05747126436781609,0.0,NG3
cluster_4,had done work,4.822284863144288,5,0,0.05747126436781609,0.0,NG3
cluster_4,work for,4.690332633359897,14,6,0.16091954022988506,0.0065717415115005475,NG2
cluster_4,increased coverage,4.663766282230059,25,15,0.28735632183908044,0.01642935377875137,NG2
cluster_4,contractor who,4.597418563849024,15,7,0.1724137931034483,0.007667031763417305,NG2
cluster_4,home repairs who,4.554185380863952,7,1,0.08045977011494253,0.001095290251916758,NG3
cluster_4,provided handwritten invoice,4.554185380863952,7,1,0.08045977011494253,0.001095290251916758,NG3
cluster_4,joes home,4.549237457891453,4,0,0.034482758620689655,0.0,NG2
cluster_4,were done,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,photos but,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,get things,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,significant amount,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,incident thinking,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,year but,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,had never,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,contractor used,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,but assured,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,work but,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,went ahead,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,report some,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,shocked see,4.549237457891453,4,0,0.04597701149425287,0.0,NG2
cluster_4,any timestamps,4.53797114878299,6,1,0.06896551724137931,0.001095290251916758,NG2
cluster_4,also increased,4.53797114878299,6,1,0.06896551724137931,0.001095290251916758,NG2
cluster_5,madrid when was,7.009745003470643,8,0,0.09876543209876543,0.0,NG3
cluster_5,m30 madrid,6.346959209122361,35,19,0.43209876543209874,0.020674646354733407,NG2
cluster_5,madrid where received,5.8078368618103084,6,0,0.07407407407407407,0.0,NG3
cluster_5,license plate,5.763175463059369,5,0,0.06172839506172839,0.0,NG2
cluster_5,madrid around,5.692362754468028,9,2,0.1111111111111111,0.002176278563656148,NG2
cluster_5,along the m30,5.366361887918183,35,18,0.43209876543209874,0.01958650707290533,NG3
cluster_5,without signaling,5.223504399021237,8,2,0.09876543209876543,0.002176278563656148,NG2
cluster_5,both vehicles,5.098674305143712,20,12,0.24691358024691357,0.013057671381936888,NG2
cluster_5,cut front,5.037841847075435,6,1,0.07407407407407407,0.001088139281828074,NG2
cluster_5,auto reparaciones,4.979953127989879,4,0,0.04938271604938271,0.0,NG2
cluster_5,photos both,4.979953127989879,4,0,0.04938271604938271,0.0,NG2
cluster_5,front without,4.979953127989879,4,0,0.04938271604938271,0.0,NG2
cluster_5,after document,4.979953127989879,4,0,0.04938271604938271,0.0,NG2
cluster_5,blue 2018,4.979953127989879,4,0,0.04938271604938271,0.0,NG2
cluster_5,m30 madrid around,4.918183440238783,9,2,0.1111111111111111,0.002176278563656148,NG3
cluster_5,was moderate,4.725694165051903,7,2,0.08641975308641975,0.002176278563656148,NG2
cluster_5,avenida paz,4.414373329618695,5,1,0.06172839506172839,0.001088139281828074,NG2
cluster_5,vehicles which,4.414373329618695,5,1,0.06172839506172839,0.001088139281828074,NG2
cluster_5,madrid when,4.402964614629341,17,12,0.20987654320987653,0.013057671381936888,NG2
cluster_5,road and exchanged,4.40146951659683,4,0,0.04938271604938271,0.0,NG3
cluster_5,shortly after document,4.40146951659683,4,0,0.04938271604938271,0.0,NG3
cluster_5,photos both vehicles,4.40146951659683,4,0,0.04938271604938271,0.0,NG3
cluster_5,collision but unfortunately,4.40146951659683,4,0,0.04938271604938271,0.0,NG3
cluster_5,blue 2018 ford,4.40146951659683,4,0,0.04938271604938271,0.0,NG3
cluster_5,cut front without,4.40146951659683,4,0,0.04938271604938271,0.0,NG3
cluster_5,driving blue 2018,4.40146951659683,4,0,0.04938271604938271,0.0,NG3
cluster_5,exchanged contact,4.194700857573613,6,2,0.07407407407407407,0.002176278563656148,NG2
cluster_5,shop auto,4.194700857573613,6,2,0.07407407407407407,0.002176278563656148,NG2
cluster_5,vehicle behind,4.114079326564595,3,0,0.037037037037037035,0.0,NG2
cluster_5,details took,4.114079326564595,3,0,0.037037037037037035,0.0,NG2
cluster_5,avenida américa,4.114079326564595,3,0,0.037037037037037035,0.0,NG2
cluster_5,cut off,4.114079326564595,3,0,0.037037037037037035,0.0,NG2
cluster_5,reparaciones where,4.114079326564595,3,0,0.037037037037037035,0.0,NG2
cluster_5,vallehermoso when,4.114079326564595,3,0,0.037037037037037035,0.0,NG2
cluster_5,seemed shaken,4.114079326564595,3,0,0.037037037037037035,0.0,NG2
cluster_5,who identified,4.114079326564595,3,0,0.037037037037037035,0.0,NG2
cluster_5,car cut,4.114079326564595,3,0,0.037037037037037035,0.0,NG2
cluster_5,blue hatchback,4.114079326564595,3,0,0.037037037037037035,0.0,NG2
cluster_5,repair madrid,4.114079326564595,3,0,0.037037037037037035,0.0,NG2
cluster_5,2018 ford,4.093592045001829,7,3,0.08641975308641975,0.003264417845484222,NG2
cluster_5,when was,4.0302684068498165,9,5,0.1111111111111111,0.00544069640914037,NG2
cluster_5,traffic was moderate,4.016302960278957,7,2,0.08641975308641975,0.002176278563656148,NG3
cluster_5,other driver,3.9721178860238906,36,39,0.37037037037037035,0.03482045701849837,NG2
cluster_5,when was involved,3.8176842730542777,8,3,0.09876543209876543,0.003264417845484222,NG3
cluster_5,contact and insurance,3.786120961036607,5,1,0.06172839506172839,0.001088139281828074,NG3
cluster_5,both vehicles which,3.786120961036607,5,1,0.06172839506172839,0.001088139281828074,NG3
cluster_5,was cooperative,3.7380001036528685,4,1,0.04938271604938271,0.001088139281828074,NG2
cluster_5,exchanged information,3.660631220393377,9,6,0.1111111111111111,0.006528835690968444,NG2
cluster_5,other car,3.62537466066321,5,2,0.06172839506172839,0.002176278563656148,NG2
cluster_5,changed lanes,3.62537466066321,5,2,0.06172839506172839,0.002176278563656148,NG2
cluster_6,local council,6.3953003390429615,11,2,0.19298245614035087,0.0021208907741251328,NG2
cluster_6,home terraced,5.08505848358949,11,4,0.19298245614035087,0.0042417815482502655,NG2
cluster_6,damp patch,4.907091756952351,6,1,0.10526315789473684,0.0010604453870625664,NG2
cluster_6,returned home terraced,4.517081364115613,10,3,0.17543859649122806,0.003181336161187699,NG3
cluster_6,noticed damp smell,4.328253489822164,4,0,0.07017543859649122,0.0,NG3
cluster_6,home the 15th,4.328253489822164,4,0,0.07017543859649122,0.0,NG3
cluster_6,immediately noticed damp,4.328253489822164,4,0,0.07017543859649122,0.0,NG3
cluster_6,home terraced house,4.31341144667695,11,4,0.19298245614035087,0.0042417815482502655,NG3
cluster_6,15th october,4.292019359929857,5,1,0.08771929824561403,0.0010604453870625664,NG2
cluster_6,sons who,4.292019359929857,5,1,0.08771929824561403,0.0010604453870625664,NG2
cluster_6,heavy drizzle,4.06395076745053,6,2,0.10526315789473684,0.0021208907741251328,NG2
cluster_6,council reference,4.012881890675981,3,0,0.05263157894736842,0.0,NG2
cluster_6,tiles had,4.012881890675981,3,0,0.05263157894736842,0.0,NG2
cluster_6,council regarding,4.012881890675981,3,0,0.05263157894736842,0.0,NG2
cluster_6,that leak,4.012881890675981,3,0,0.05263157894736842,0.0,NG2
cluster_6,roof tile,4.012881890675981,3,0,0.05263157894736842,0.0,NG2
cluster_6,issues appreciate,4.012881890675981,3,0,0.05263157894736842,0.0,NG2
cluster_6,concerned checked,4.012881890675981,3,0,0.05263157894736842,0.0,NG2
cluster_6,unusually wet,4.012881890675981,3,0,0.05263157894736842,0.0,NG2
cluster_6,which suspect,4.012881890675981,3,0,0.05263157894736842,0.0,NG2
cluster_6,had developed,3.9554360517944964,7,3,0.12280701754385964,0.003181336161187699,NG2
cluster_6,room had,3.9025041333553028,8,4,0.14035087719298245,0.0042417815482502655,NG2
cluster_6,smith sons who,3.70660593012919,5,1,0.08771929824561403,0.0010604453870625664,NG3
cluster_6,persistent drizzle,3.625338743674841,4,1,0.07017543859649122,0.0010604453870625664,NG2
cluster_6,that the guttering,3.5286937749879703,3,0,0.03508771929824561,0.0,NG3
cluster_6,any future issues,3.5286937749879703,3,0,0.05263157894736842,0.0,NG3
cluster_6,local council regarding,3.5286937749879703,3,0,0.05263157894736842,0.0,NG3
cluster_6,september 15th noticed,3.5286937749879703,3,0,0.05263157894736842,0.0,NG3
cluster_6,leak had developed,3.5286937749879703,3,0,0.05263157894736842,0.0,NG3
cluster_6,that leak had,3.5286937749879703,3,0,0.05263157894736842,0.0,NG3
cluster_6,council reference number,3.5286937749879703,3,0,0.05263157894736842,0.0,NG3
cluster_6,issues appreciate your,3.5286937749879703,3,0,0.05263157894736842,0.0,NG3
cluster_6,sons who came,3.5286937749879703,3,0,0.05263157894736842,0.0,NG3
cluster_6,damp smell,3.5030206909743717,5,2,0.08771929824561403,0.0021208907741251328,NG2
cluster_6,street after,3.5030206909743717,5,2,0.08771929824561403,0.0021208907741251328,NG2
cluster_6,day october,3.5030206909743717,5,2,0.08771929824561403,0.0021208907741251328,NG2
cluster_6,drizzle showers,3.4826932345500787,8,5,0.14035087719298245,0.005302226935312832,NG2
cluster_6,roofing contractor,3.4651395565728267,7,4,0.12280701754385964,0.0042417815482502655,NG2
cluster_6,noticed damp,3.4651395565728267,7,4,0.12280701754385964,0.0042417815482502655,NG2
cluster_6,living room had,3.209787546542738,8,4,0.14035087719298245,0.0042417815482502655,NG3
cluster_6,before and after,3.086300465485154,4,1,0.07017543859649122,0.0010604453870625664,NG3
cluster_6,that water,3.001718744837011,6,4,0.10526315789473684,0.0042417815482502655,NG2
cluster_6,contractor smith,2.9432172264891836,5,3,0.08771929824561403,0.003181336161187699,NG2
cluster_6,room had been,2.9176072611737043,5,2,0.08771929824561403,0.0021208907741251328,NG3
cluster_6,experienced over,2.8988427967804618,4,2,0.07017543859649122,0.0021208907741251328,NG2
cluster_6,his invoice,2.8988427967804618,4,2,0.07017543859649122,0.0021208907741251328,NG2
cluster_6,past week,2.8988427967804618,4,2,0.07017543859649122,0.0021208907741251328,NG2
cluster_6,drizzle had,2.8988427967804618,4,2,0.07017543859649122,0.0021208907741251328,NG2
cluster_6,that living,2.8988427967804618,4,2,0.07017543859649122,0.0021208907741251328,NG2
cluster_6,october 6th,2.897304539386,3,1,0.03508771929824561,0.0010604453870625664,NG2
