label,term,score,freq_cluster,freq_others,cov_cluster,cov_others,kind
cluster_0,impact caused significant,6.411898942783756,15,2,0.0513698630136986,0.0028248587570621,NG3
cluster_0,injured but car,6.411898942783756,15,2,0.0513698630136986,0.0028248587570621,NG3
cluster_0,officer arrived,6.331310093328621,20,5,0.0684931506849315,0.0070621468926553,NG2
cluster_0,i71 north,6.316922283620855,7,0,0.023972602739726,0.0,NG2
cluster_0,struck another,6.316922283620855,7,0,0.023972602739726,0.0,NG2
cluster_0,after pulling,6.316922283620855,7,0,0.023972602739726,0.0,NG2
cluster_0,unexpectedly darted,6.316922283620855,7,0,0.023972602739726,0.0,NG2
cluster_0,guardrail immediately,6.316922283620855,7,0,0.023972602739726,0.0,NG2
cluster_0,damage car,6.308747515141896,22,6,0.071917808219178,0.0084745762711864,NG2
cluster_0,just past,6.304247277620191,24,7,0.0821917808219178,0.0098870056497175,NG2
cluster_0,drizzle making,6.212917117396414,10,1,0.0342465753424657,0.001412429378531,NG2
cluster_0,year with,6.212917117396414,10,1,0.0342465753424657,0.001412429378531,NG2
cluster_0,ended colliding,6.212917117396414,10,1,0.0342465753424657,0.001412429378531,NG2
cluster_0,not injured,6.212917117396414,10,1,0.0342465753424657,0.001412429378531,NG2
cluster_0,vehicle was,6.181527671491761,15,3,0.0513698630136986,0.0042372881355932,NG2
cluster_0,ohio when,6.113973047983509,17,4,0.0582191780821917,0.0056497175141242,NG2
cluster_0,visibility was,6.08748148181205,19,5,0.0650684931506849,0.0070621468926553,NG2
cluster_0,past the exit,6.014262042487322,19,4,0.0650684931506849,0.0056497175141242,NG3
cluster_0,surrounding area,5.969153811277666,12,2,0.0410958904109589,0.0028248587570621,NG2
cluster_0,arrived shortly,5.910418198033502,51,25,0.1746575342465753,0.0353107344632768,NG2
cluster_0,arrived shortly thereafter,5.884974792273174,16,3,0.0547945205479452,0.0042372881355932,NG3
cluster_0,smith auto body,5.863478583437701,7,0,0.023972602739726,0.0,NG3
cluster_0,wasn injured but,5.863478583437701,7,0,0.023972602739726,0.0,NG3
cluster_0,after pulling over,5.863478583437701,7,0,0.023972602739726,0.0,NG3
cluster_0,hitting the animal,5.863478583437701,7,0,0.023972602739726,0.0,NG3
cluster_0,into the guardrail,5.863478583437701,7,0,0.023972602739726,0.0,NG3
cluster_0,repair estimate,5.836265230311407,18,5,0.0582191780821917,0.0070621468926553,NG2
cluster_0,roe deer,5.836265230311407,18,5,0.0616438356164383,0.0070621468926553,NG2
cluster_0,onto the highway,5.767030141532756,13,2,0.0445205479452054,0.0028248587570621,NG3
cluster_0,police arrived within,5.767030141532756,13,2,0.0445205479452054,0.0028248587570621,NG3
cluster_0,january 2023 was,5.767030141532756,13,2,0.0445205479452054,0.0028248587570621,NG3
cluster_0,black ice,5.766822067689584,9,1,0.0308219178082191,0.001412429378531,NG2
cluster_0,deer that,5.766822067689584,9,1,0.0308219178082191,0.001412429378531,NG2
cluster_0,skidded into,5.7006306046606365,6,0,0.0205479452054794,0.0,NG2
cluster_0,road slammed,5.7006306046606365,6,0,0.0205479452054794,0.0,NG2
cluster_0,i71 just,5.7006306046606365,6,0,0.0205479452054794,0.0,NG2
cluster_0,suddenly encountered,5.7006306046606365,6,0,0.0205479452054794,0.0,NG2
cluster_0,left side,5.7006306046606365,6,0,0.0205479452054794,0.0,NG2
cluster_0,maintaining safe,5.7006306046606365,6,0,0.0205479452054794,0.0,NG2
cluster_0,front vehicle,5.7006306046606365,6,0,0.0205479452054794,0.0,NG2
cluster_0,right front,5.7006306046606365,6,0,0.0205479452054794,0.0,NG2
cluster_0,time year with,5.700104145289751,10,1,0.0342465753424657,0.001412429378531,NG3
cluster_0,ended colliding with,5.700104145289751,10,1,0.0342465753424657,0.001412429378531,NG3
cluster_0,bumper and hood,5.700104145289751,10,1,0.0342465753424657,0.001412429378531,NG3
cluster_0,collided with,5.5991514211739855,41,20,0.1404109589041096,0.0282485875706214,NG2
cluster_0,front car,5.596227146955337,11,2,0.0376712328767123,0.0028248587570621,NG2
cluster_0,a1m when,5.596227146955337,11,2,0.0376712328767123,0.0028248587570621,NG2
cluster_0,shortly thereafter,5.577138349417081,17,5,0.0582191780821917,0.0070621468926553,NG2
cluster_0,had car,5.5468360044201255,13,3,0.0445205479452054,0.0042372881355932,NG2
cluster_0,report the accident,5.437808818037411,21,6,0.071917808219178,0.0084745762711864,NG3
cluster_0,best efforts,5.374471063762599,18,6,0.0616438356164383,0.0084745762711864,NG2
cluster_0,about minutes,5.29688933953964,21,8,0.071917808219178,0.0112994350282485,NG2
cluster_0,530 when,5.2950041457380514,8,1,0.0273972602739726,0.001412429378531,NG2
cluster_0,pulling over,5.2950041457380514,8,1,0.0273972602739726,0.001412429378531,NG2
cluster_0,ohio around,5.2950041457380514,8,1,0.0273972602739726,0.001412429378531,NG2
cluster_0,dashed across,5.2950041457380514,8,1,0.0273972602739726,0.001412429378531,NG2
cluster_0,icy conditions,5.2950041457380514,8,1,0.0273972602739726,0.001412429378531,NG2
cluster_0,officer smith,5.2950041457380514,8,1,0.0273972602739726,0.001412429378531,NG2
cluster_0,arrived within about,5.271965731034382,9,1,0.0308219178082191,0.001412429378531,NG3
cluster_0,hit patch black,5.271493921638006,6,0,0.0205479452054794,0.0,NG3
cluster_0,january 2023 while,5.271493921638006,6,0,0.0205479452054794,0.0,NG3
cluster_0,joes auto body,5.271493921638006,6,0,0.0205479452054794,0.0,NG3
cluster_0,after and filed,5.271493921638006,6,0,0.0205479452054794,0.0,NG3
cluster_0,called the ontario,5.271493921638006,6,0,0.0205479452054794,0.0,NG3
cluster_0,animal the impact,5.271493921638006,6,0,0.0205479452054794,0.0,NG3
cluster_0,struck another vehicle,5.271493921638006,6,0,0.0205479452054794,0.0,NG3
cluster_0,shop smith auto,5.271493921638006,6,0,0.0205479452054794,0.0,NG3
cluster_0,when suddenly deer,5.271493921638006,6,0,0.0205479452054794,0.0,NG3
cluster_0,visibility was good,5.271493921638006,6,0,0.0205479452054794,0.0,NG3
cluster_0,get estimate for,5.271493921638006,6,0,0.0205479452054794,0.0,NG3
cluster_0,car was struck,5.271493921638006,6,0,0.0205479452054794,0.0,NG3
cluster_0,approached the exit,5.228519028225634,22,7,0.0753424657534246,0.0098870056497175,NG3
cluster_0,401 just,5.209944329374884,12,3,0.0410958904109589,0.0042372881355932,NG2
cluster_0,vehicle which,5.205374174001428,10,2,0.0342465753424657,0.0028248587570621,NG2
cluster_0,within about,5.205374174001428,10,2,0.0342465753424657,0.0028248587570621,NG2
cluster_0,february 2023 was,5.066895671499252,11,2,0.0376712328767123,0.0028248587570621,NG3
cluster_0,had car towed,5.066895671499252,11,2,0.0376712328767123,0.0028248587570621,NG3
cluster_0,road despite,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,a1m heading,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,sustained considerable,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,despite efforts,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,401 heading,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,bit slippery,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,for highway,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,when deer,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,noticed roe,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,impact area,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,struck deer,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,safe distance,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,repairs where,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,had comprehensive,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,slippery was,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,couldnt avoid,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,3200 have,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,vehicles were,5.034601089915779,5,0,0.0171232876712328,0.0,NG2
cluster_0,over safely,5.032758516650515,15,5,0.0513698630136986,0.0070621468926553,NG2
cluster_0,ontario 401,4.99313952560019,31,16,0.1061643835616438,0.0225988700564971,NG2
cluster_0,immediately called 911,4.989864768423051,19,6,0.0650684931506849,0.0084745762711864,NG3
cluster_0,car was,4.983202812604477,24,11,0.071917808219178,0.0155367231638418,NG2
cluster_0,significant damage,4.86331624701661,50,32,0.1712328767123287,0.0451977401129943,NG2
cluster_0,around 430,4.858337200066936,11,3,0.0376712328767123,0.0042372881355932,NG2
cluster_0,encountered sudden,4.858337200066936,11,3,0.0376712328767123,0.0042372881355932,NG2
cluster_0,brakes but,4.858337200066936,11,3,0.0376712328767123,0.0042372881355932,NG2
cluster_0,weather was typical,4.819817077778173,8,1,0.0273972602739726,0.001412429378531,NG3
cluster_0,columbus ohio when,4.819817077778173,8,1,0.0273972602739726,0.001412429378531,NG3
cluster_1,life insurance,29.821934818845165,183,0,0.7761904761904762,0.0,NG2
cluster_1,death certificate,28.251428924218136,158,0,0.7238095238095238,0.0,NG2
cluster_1,life insurance policy,26.33338748492112,139,0,0.6238095238095238,0.0,NG3
cluster_1,passed away,26.23474050025699,130,0,0.6,0.0,NG2
cluster_1,his passing,23.836956186016565,102,0,0.3904761904761905,0.0,NG2
cluster_1,difficult time,22.331082575593072,87,0,0.4142857142857143,0.0,NG2
cluster_1,this difficult,22.22369687403585,86,0,0.4095238095238095,0.0,NG2
cluster_1,this difficult time,21.03774863156564,80,0,0.3809523809523809,0.0,NG3
cluster_1,during this difficult,19.977379108127156,71,0,0.3380952380952381,0.0,NG3
cluster_1,medical records,19.41632560517472,89,1,0.4238095238095238,0.0012658227848101,NG2
cluster_1,away unexpectedly,19.30064399676018,62,0,0.2952380952380952,0.0,NG2
cluster_1,passed away unexpectedly,18.80938747071301,62,0,0.2952380952380952,0.0,NG3
cluster_1,certificate which,17.9795944731939,53,0,0.2523809523809524,0.0,NG2
cluster_1,death certificate which,17.351517590113037,52,0,0.2476190476190476,0.0,NG3
cluster_1,funeral home,17.002935487402205,47,0,0.2142857142857142,0.0,NG2
cluster_1,his death,16.83135010702917,46,0,0.1809523809523809,0.0,NG2
cluster_1,heart attack,16.83135010702917,46,0,0.219047619047619,0.0,NG2
cluster_1,certificate issued,15.740303180168098,40,0,0.1904761904761904,0.0,NG2
cluster_1,cause death,15.547124298927177,39,0,0.1857142857142857,0.0,NG2
cluster_1,his life,15.350352640105314,38,0,0.1809523809523809,0.0,NG2
cluster_1,our family,15.350352640105314,38,0,0.1714285714285714,0.0,NG2
cluster_1,copy the death,15.298801326091777,40,0,0.1904761904761904,0.0,NG3
cluster_1,death certificate issued,15.298801326091777,40,0,0.1904761904761904,0.0,NG3
cluster_1,who passed,15.149836095234186,37,0,0.1761904761904762,0.0,NG2
cluster_1,late husband,14.94541226063537,36,0,0.1714285714285714,0.0,NG2
cluster_1,his condition,14.94541226063537,36,0,0.1714285714285714,0.0,NG2
cluster_1,his life insurance,14.717088039767468,37,0,0.1761904761904762,0.0,NG3
cluster_1,who passed away,14.717088039767468,37,0,0.1761904761904762,0.0,NG3
cluster_1,his medical,14.084977682416977,32,0,0.1428571428571428,0.0,NG2
cluster_1,records from,13.988292301024526,45,1,0.2142857142857142,0.0012658227848101,NG2
cluster_1,before his,13.626151970247731,30,0,0.1333333333333333,0.0,NG2
cluster_1,assistance during,13.493444312569965,42,1,0.2,0.0012658227848101,NG2
cluster_1,medical records from,13.046447410709323,42,1,0.2,0.0012658227848101,NG3
cluster_1,assistance during this,13.046447410709323,42,1,0.2,0.0012658227848101,NG3
cluster_1,your assistance during,12.708046168314093,40,1,0.1904761904761904,0.0012658227848101,NG3
cluster_1,from the funeral,12.498632541643806,27,0,0.1238095238095238,0.0,NG3
cluster_1,her passing,12.378456998265198,25,0,0.0904761904761904,0.0,NG2
cluster_1,for late,12.378456998265198,25,0,0.119047619047619,0.0,NG2
cluster_1,during this,12.366379738512784,103,11,0.4571428571428571,0.0139240506329113,NG2
cluster_1,due complications,12.108927544056794,24,0,0.1142857142857142,0.0,NG2
cluster_1,diagnosed with,12.108927544056794,24,0,0.1142857142857142,0.0,NG2
cluster_1,for your understanding,11.989145412255542,25,0,0.119047619047619,0.0,NG3
cluster_1,unfortunate passing,11.831760283182016,23,0,0.1095238095238095,0.0,NG2
cluster_1,2023 had,11.748646589931642,48,3,0.2285714285714285,0.0037974683544303,NG2
cluster_1,our life,11.54645237693032,22,0,0.1047619047619047,0.0,NG2
cluster_1,complications from,11.54645237693032,22,0,0.1047619047619047,0.0,NG2
cluster_1,had been feeling,11.451539506640117,23,0,0.1095238095238095,0.0,NG3
cluster_1,original policy,11.252447248471352,21,0,0.1,0.0,NG2
cluster_1,life insurance claim,11.171053585236848,22,0,0.1047619047619047,0.0,NG3
cluster_1,our life insurance,11.171053585236848,22,0,0.1047619047619047,0.0,NG3
cluster_1,unwell for,10.949126459148149,20,0,0.0952380952380952,0.0,NG2
cluster_1,surrounding his,10.949126459148149,20,0,0.0952380952380952,0.0,NG2
cluster_1,feeling unwell,10.949126459148149,20,0,0.0952380952380952,0.0,NG2
cluster_1,health issues,10.949126459148149,20,0,0.0952380952380952,0.0,NG2
cluster_1,claim for late,10.882075693156064,21,0,0.1,0.0,NG3
cluster_1,from the hospital,10.882075693156064,21,0,0.0904761904761904,0.0,NG3
cluster_1,your company,10.870443937115358,42,3,0.2,0.0037974683544303,NG2
cluster_1,had life,10.635799970207218,19,0,0.0904761904761904,0.0,NG2
cluster_1,beneficiary designation,10.635799970207218,19,0,0.0904761904761904,0.0,NG2
cluster_1,2023 received,10.635799970207218,19,0,0.0904761904761904,0.0,NG2
cluster_1,issued the hospital,10.584005644962032,20,0,0.0952380952380952,0.0,NG3
cluster_1,attached the death,10.584005644962032,20,0,0.0952380952380952,0.0,NG3
cluster_1,before his passing,10.584005644962032,20,0,0.0904761904761904,0.0,NG3
cluster_1,was issued,10.56235340885568,27,1,0.1285714285714285,0.0012658227848101,NG2
cluster_1,away september,10.311694387035365,18,0,0.0857142857142857,0.0,NG2
cluster_1,medical center,10.311694387035365,18,0,0.0809523809523809,0.0,NG2
cluster_1,father had,10.311694387035365,18,0,0.0761904761904762,0.0,NG2
cluster_1,circumstances surrounding his,10.276174203805422,19,0,0.0904761904761904,0.0,NG3
cluster_1,been feeling unwell,10.276174203805422,19,0,0.0904761904761904,0.0,NG3
cluster_1,changed the beneficiary,10.276174203805422,19,0,0.0904761904761904,0.0,NG3
cluster_1,attached the medical,10.276174203805422,19,0,0.0904761904761904,0.0,NG3
cluster_1,been feeling,10.093956967008772,25,1,0.119047619047619,0.0012658227848101,NG2
cluster_1,who died,9.975938660742202,17,0,0.0809523809523809,0.0,NG2
cluster_1,hospital where,9.975938660742202,17,0,0.0809523809523809,0.0,NG2
cluster_1,updated our,9.975938660742202,17,0,0.0809523809523809,0.0,NG2
cluster_1,for our family,9.957831823415356,18,0,0.0857142857142857,0.0,NG3
cluster_1,away september 2023,9.957831823415356,18,0,0.0857142857142857,0.0,NG3
cluster_1,for the life,9.957831823415356,18,0,0.0857142857142857,0.0,NG3
cluster_1,feeling unwell for,9.957831823415356,18,0,0.0857142857142857,0.0,NG3
cluster_1,updated the beneficiary,9.957831823415356,18,0,0.0857142857142857,0.0,NG3
cluster_1,passed away september,9.957831823415356,18,0,0.0857142857142857,0.0,NG3
cluster_1,policy with your,9.704645380999114,25,1,0.119047619047619,0.0012658227848101,NG3
cluster_1,passing which,9.627546555771657,16,0,0.0714285714285714,0.0,NG2
cluster_1,his policy,9.627546555771657,16,0,0.0666666666666666,0.0,NG2
cluster_1,beneficiary his,9.627546555771657,16,0,0.0761904761904762,0.0,NG2
cluster_1,his health,9.627546555771657,16,0,0.0761904761904762,0.0,NG2
cluster_1,passing father,9.627546555771657,16,0,0.0714285714285714,0.0,NG2
cluster_1,with your,9.619814474315676,44,5,0.2047619047619047,0.0063291139240506,NG2
cluster_1,took place,9.600605580602052,23,1,0.1095238095238095,0.0012658227848101,NG2
cluster_1,challenging time,9.600605580602052,23,1,0.1095238095238095,0.0012658227848101,NG2
cluster_1,with your company,9.472967306118646,36,3,0.1714285714285714,0.0037974683544303,NG3
cluster_1,for our,9.343593324756906,22,1,0.1,0.0012658227848101,NG2
cluster_1,funeral took,9.265394963887449,15,0,0.0714285714285714,0.0,NG2
cluster_1,leading his,9.265394963887449,15,0,0.0714285714285714,0.0,NG2
cluster_1,heart condition,9.265394963887449,15,0,0.0714285714285714,0.0,NG2
cluster_1,understanding during,9.265394963887449,15,0,0.0714285714285714,0.0,NG2
cluster_1,please not,9.265394963887449,15,0,0.0714285714285714,0.0,NG2
cluster_1,her death,9.265394963887449,15,0,0.0571428571428571,0.0,NG2
cluster_1,policy document,9.265394963887449,15,0,0.0666666666666666,0.0,NG2
cluster_1,due heart,9.265394963887449,15,0,0.0714285714285714,0.0,NG2
cluster_1,hospital universitario,9.265394963887449,15,0,0.0714285714285714,0.0,NG2
cluster_1,not hesitate,9.265394963887449,15,0,0.0714285714285714,0.0,NG2
cluster_1,recent passing,9.265394963887449,15,0,0.0714285714285714,0.0,NG2
cluster_1,march 2023 had,8.930729497930855,15,0,0.0714285714285714,0.0,NG3
cluster_1,funeral took place,8.930729497930855,15,0,0.0714285714285714,0.0,NG3
cluster_1,please not hesitate,8.930729497930855,15,0,0.0714285714285714,0.0,NG3
cluster_1,she had been,8.930729497930855,15,0,0.0619047619047619,0.0,NG3
cluster_1,had passed,8.888196827562114,14,0,0.0666666666666666,0.0,NG2
cluster_1,unexpectedly september,8.888196827562114,14,0,0.0666666666666666,0.0,NG2
cluster_1,prior his,8.888196827562114,14,0,0.0666666666666666,0.0,NG2
cluster_1,updated his,8.888196827562114,14,0,0.0666666666666666,0.0,NG2
cluster_1,related his,8.888196827562114,14,0,0.0666666666666666,0.0,NG2
cluster_1,his home,8.888196827562114,14,0,0.0666666666666666,0.0,NG2
cluster_1,death was,8.888196827562114,14,0,0.0666666666666666,0.0,NG2
cluster_1,john smith,8.888196827562114,14,0,0.0666666666666666,0.0,NG2
cluster_1,funeral expenses,8.888196827562114,14,0,0.0666666666666666,0.0,NG2
cluster_1,this challenging,8.806579097611735,20,1,0.0952380952380952,0.0012658227848101,NG2
cluster_1,from the clinic,8.708716717722758,21,1,0.1,0.0012658227848101,NG3
cluster_1,including the death,8.560692476864,14,0,0.0666666666666666,0.0,NG3
cluster_1,for late husband,8.560692476864,14,0,0.0666666666666666,0.0,NG3
cluster_1,had passed away,8.560692476864,14,0,0.0666666666666666,0.0,NG3
cluster_1,unwell for few,8.560692476864,14,0,0.0666666666666666,0.0,NG3
cluster_1,primary beneficiary,8.49446698987512,13,0,0.0619047619047619,0.0,NG2
cluster_1,sole beneficiary,8.49446698987512,13,0,0.0619047619047619,0.0,NG2
cluster_1,our children,8.49446698987512,13,0,0.0523809523809523,0.0,NG2
cluster_1,beneficiary information,8.49446698987512,13,0,0.0619047619047619,0.0,NG2
cluster_1,passing husband,8.49446698987512,13,0,0.0619047619047619,0.0,NG2
cluster_1,unexpectedly due,8.49446698987512,13,0,0.0619047619047619,0.0,NG2
cluster_1,been diagnosed,8.49446698987512,13,0,0.0619047619047619,0.0,NG2
cluster_1,chronic illness,8.49446698987512,13,0,0.0619047619047619,0.0,NG2
cluster_1,was treated,8.49446698987512,13,0,0.0619047619047619,0.0,NG2
